plot_size_sqft,building_size_sqft,num_floors,budget_amount,budget_per_sqft,plot_shape_code,topography_code,num_bedrooms,num_bathrooms,total_rooms,design_style_code,customization_level,design_complexity_score,development_constraint_level,kerala_district_code,construction_start_month,monsoon_exposure_score,district_risk_tier,terrain_code,rainfall_code,flood_risk_code,effective_monsoon_score,cost_overrun_risk
4092,2848,2,10321152,3624,2,1,1,4,7,0,2,9,0,8,1,0.1667,0,0,0,0,0.0667,0
1528,922,1,2145494,2327,3,2,6,1,9,0,4,12,3,9,8,0.5111,0,0,2,1,0.5111,2
3187,1423,1,1986508,1396,2,2,2,4,8,3,5,14,2,4,1,0.1667,1,3,2,2,0.1667,2
2678,3345,1,5937375,1775,0,1,6,4,12,2,5,13,0,10,10,0.1778,0,2,2,1,0.1778,1
1539,3620,4,12912540,3567,3,1,1,4,7,1,4,17,3,0,9,0.3444,0,4,2,0,0.3444,2
2700,957,5,2110185,2205,0,1,2,2,6,3,0,11,3,12,1,0.1667,0,4,2,0,0.1667,1
4866,2856,4,25321296,8866,1,3,6,1,9,1,3,17,2,9,10,0.1778,0,2,2,1,0.1778,2
4364,2105,3,3694275,1755,2,1,2,1,5,0,5,17,2,0,3,0.5,0,4,2,0,0.5,2
4496,2459,3,5085212,2068,0,3,4,3,9,0,2,13,0,6,11,0.0889,0,3,2,2,0.0889,1
3885,1482,4,576498,389,3,2,1,1,4,0,1,12,1,6,10,0.1778,0,2,2,2,0.1778,2
992,1030,5,643750,625,3,3,2,3,7,3,3,18,1,4,3,0.5,1,1,2,0,0.5,2
1060,2903,4,3361674,1158,2,2,3,3,8,3,0,10,0,12,4,0.6667,0,4,2,0,0.6667,2
3913,3241,1,2139060,660,1,0,4,1,7,3,2,6,3,1,12,0.0,0,1,2,0,0.0,1
3100,3861,2,1776060,460,1,1,5,3,10,1,5,15,2,1,5,0.7556,0,3,2,2,0.7556,2
4423,2778,5,13870554,4993,1,2,4,4,10,2,5,18,0,2,12,0.0,1,0,2,1,0.0,1
956,2024,2,4647104,2296,2,2,6,2,10,2,1,8,1,0,11,0.0889,0,4,2,0,0.0889,1
844,3295,2,14422215,4377,1,2,5,2,9,3,5,16,3,4,3,0.5,1,4,2,0,0.5,2
685,3515,1,2298810,654,0,1,5,4,11,3,3,9,1,10,1,0.1667,0,4,2,0,0.1667,1
3103,1343,3,2237438,1666,1,0,1,1,4,2,2,10,3,8,2,0.3333,0,0,0,0,0.1333,1
2776,1000,5,1273000,1273,2,0,4,4,10,2,4,18,1,12,12,0.0,0,0,2,0,0.0,1
715,1260,4,2600640,2064,0,2,4,1,7,1,1,12,0,2,12,0.0,1,1,2,1,0.0,1
4800,2324,2,2551752,1098,0,0,2,4,8,1,4,12,0,12,7,0.6778,0,0,2,0,0.6778,1
3235,2729,3,5818228,2132,2,0,2,4,8,3,4,14,0,9,11,0.0889,0,1,2,0,0.0889,1
4916,3000,3,6909000,2303,3,2,4,2,8,1,0,8,2,0,12,0.0,0,1,1,0,0.0,1
3954,439,5,693620,1580,3,1,2,4,8,0,2,15,1,11,7,0.6778,2,5,3,0,0.8811,2
853,580,1,296380,511,0,0,4,2,8,0,5,12,0,9,3,0.5,0,0,2,1,0.5,2
983,2114,4,12404952,5868,3,3,3,3,8,1,3,17,2,6,10,0.1778,0,3,2,2,0.1778,2
1735,1834,3,3213168,1752,1,0,3,3,8,1,5,16,3,13,10,0.1778,0,0,2,0,0.1778,1
871,2222,2,3188570,1435,1,3,2,3,7,2,5,17,0,3,8,0.5111,1,3,2,2,0.5111,2
752,2058,5,9084012,4414,0,1,1,3,6,0,0,11,2,4,12,0.0,1,3,2,2,0.0,2
3672,1406,2,6737552,4792,2,0,1,1,4,1,1,6,2,0,2,0.3333,0,2,1,1,0.2333,1
2138,3808,1,16896096,4437,3,3,5,3,10,2,0,5,0,5,2,0.3333,2,4,3,0,0.4333,2
968,1250,3,2376250,1901,3,2,6,2,10,3,0,8,1,10,1,0.1667,0,4,2,0,0.1667,1
1592,1591,3,3006990,1890,0,0,3,4,9,0,5,16,3,1,10,0.1778,0,1,2,0,0.1778,1
2081,3560,4,30961320,8697,2,3,2,4,8,3,5,18,2,6,1,0.1667,0,2,2,2,0.1667,2
3662,994,3,2997904,3016,1,3,4,1,7,3,0,9,3,3,4,0.6667,1,3,2,2,0.6667,2
3216,2347,5,1797802,766,1,3,1,2,5,2,1,15,3,4,9,0.3444,1,1,2,0,0.3444,2
1051,2736,5,4686768,1713,3,1,6,3,11,2,2,15,3,9,2,0.3333,0,0,2,1,0.3333,2
2015,2665,5,5934955,2227,1,0,6,2,10,1,4,18,3,5,9,0.3444,2,4,3,0,0.4477,2
4254,3466,3,4221588,1218,1,1,3,4,9,0,1,9,3,6,9,0.3444,0,0,2,1,0.3444,1
2118,2677,4,9789789,3657,2,0,4,4,10,1,2,12,3,0,7,0.6778,0,1,1,0,0.4745,2
2342,1706,2,1475690,865,0,0,6,1,9,3,2,8,3,3,1,0.1667,1,3,2,2,0.1667,2
3594,959,5,7871472,8208,2,3,4,2,8,1,5,18,0,0,8,0.5111,0,1,1,0,0.3578,2
682,2320,2,5484480,2364,3,0,6,2,10,0,5,14,3,8,6,0.8444,0,1,1,0,0.5911,2
3942,1043,5,665434,638,2,0,2,3,7,2,3,16,0,6,9,0.3444,0,1,2,0,0.3444,2
968,3204,4,7487748,2337,2,3,1,1,4,2,5,18,0,0,12,0.0,0,1,1,0,0.0,1
1784,730,2,698610,957,1,3,2,2,6,2,5,17,2,10,12,0.0,0,0,2,0,0.0,1
1614,2311,3,18284632,7912,1,3,6,2,10,2,0,9,0,2,10,0.1778,1,4,2,0,0.1778,1
2317,2996,1,6815900,2275,1,3,5,2,9,2,4,13,1,3,9,0.3444,1,3,2,2,0.3444,2
1958,2539,2,5044993,1987,1,2,3,2,7,1,0,6,0,4,6,0.8444,1,1,2,0,0.8444,2
3878,3600,3,18867600,5241,1,1,1,1,4,1,5,17,1,0,6,0.8444,0,4,2,0,0.8444,2
3268,2750,4,6440500,2342,2,2,5,1,8,3,3,16,3,3,6,0.8444,1,2,2,2,0.8444,2
2513,2499,1,4568172,1828,0,2,5,4,11,1,5,14,1,5,3,0.5,2,5,3,0,0.65,2
736,1429,3,5441632,3808,0,2,6,1,9,2,5,18,0,8,11,0.0889,0,4,1,0,0.0622,1
3910,2100,5,5117700,2437,3,1,5,1,8,3,4,18,1,6,10,0.1778,0,0,2,1,0.1778,1
1320,1037,3,4928861,4753,3,1,6,2,10,2,1,9,2,0,3,0.5,0,1,1,0,0.35,1
2894,3205,3,14291095,4459,1,2,4,4,10,1,2,12,0,6,10,0.1778,0,1,2,0,0.1778,1
1048,2348,2,2099112,894,1,2,6,1,9,0,1,8,0,6,2,0.3333,0,3,2,2,0.3333,1
3287,1255,2,396580,316,0,2,5,2,9,0,0,6,2,2,6,0.8444,1,4,2,0,0.8444,2
850,2188,3,6572752,3004,2,0,3,4,9,0,1,8,3,11,9,0.3444,2,5,3,0,0.4477,2
2221,2783,1,5401803,1941,2,3,6,1,9,2,5,15,0,1,11,0.0889,0,4,2,0,0.0889,1
2704,1655,2,575940,348,2,3,2,4,8,3,5,17,1,5,7,0.6778,2,1,2,0,0.6778,2
4777,3281,5,8330459,2539,0,1,4,4,10,2,4,18,2,0,5,0.7556,0,2,1,1,0.5289,2
3221,1043,3,1404921,1347,3,3,2,3,7,2,2,13,3,0,3,0.5,0,4,2,0,0.5,2
1270,3595,2,13423730,3734,0,3,1,4,7,2,0,7,1,6,6,0.8444,0,2,2,2,0.8444,2
643,3018,4,9020802,2989,0,2,6,1,9,3,1,12,0,3,8,0.5111,1,3,2,2,0.5111,2
4156,2180,2,1510740,693,3,1,5,3,10,0,5,15,3,2,4,0.6667,1,1,2,1,0.6667,2
3381,3163,2,9118929,2883,3,2,1,2,5,2,1,8,1,5,11,0.0889,2,4,3,0,0.1156,2
4477,2952,3,12129768,4109,1,2,5,1,8,1,5,18,0,10,5,0.7556,0,2,2,1,0.7556,2
3646,3908,4,1414696,362,3,2,6,4,12,2,3,16,1,8,4,0.6667,0,0,0,0,0.2667,2
3181,1493,5,2170822,1454,0,3,5,4,11,2,5,18,1,9,5,0.7556,0,0,2,1,0.7556,2
4799,476,2,2910264,6114,1,3,1,2,5,2,4,15,3,12,11,0.0889,0,1,2,0,0.0889,1
3105,1874,5,2824118,1507,2,2,5,1,8,2,0,12,2,0,4,0.6667,0,4,2,0,0.6667,2
3450,3045,2,4208190,1382,0,3,3,2,7,3,2,11,2,7,11,0.0889,0,2,2,1,0.0889,1
618,3130,2,7317940,2338,1,0,1,4,7,2,2,8,2,12,12,0.0,0,0,2,0,0.0,0
4234,2084,4,8523560,4090,1,3,1,2,5,1,3,17,1,7,1,0.1667,0,2,2,1,0.1667,2
1698,2724,4,12911760,4740,0,2,3,3,8,0,0,10,0,0,7,0.6778,0,4,2,0,0.6778,2
2278,1015,4,818090,806,1,1,1,1,4,1,5,18,1,0,9,0.3444,0,2,1,1,0.2411,2
1919,1541,4,6333510,4110,1,1,4,4,10,2,1,11,1,11,7,0.6778,2,4,3,0,0.8811,2
3523,2359,3,10072930,4270,1,3,5,4,11,3,1,11,1,12,8,0.5111,0,2,2,1,0.5111,2
3166,1375,5,5128750,3730,2,2,3,1,6,3,0,12,2,2,3,0.5,1,5,3,0,0.65,2
3254,1284,4,4614696,3594,3,2,4,1,7,0,0,10,3,11,4,0.6667,2,5,3,0,0.8667,2
3011,3017,2,13066627,4331,2,3,6,4,12,1,1,9,3,1,2,0.3333,0,4,2,0,0.3333,1
1183,1719,4,3499884,2036,3,2,3,2,7,3,4,18,1,0,11,0.0889,0,1,1,0,0.0622,1
4731,2548,2,6395480,2510,1,3,2,4,8,2,5,17,2,13,3,0.5,0,2,2,1,0.5,2
2611,3773,5,7508270,1990,3,1,6,4,12,1,2,15,3,3,6,0.8444,1,3,2,2,0.8444,2
2753,2628,2,1224648,466,0,1,1,4,7,0,1,7,2,13,9,0.3444,0,2,2,1,0.3444,2
3496,3503,1,13486550,3850,3,3,3,1,6,1,1,7,0,9,6,0.8444,0,2,2,1,0.8444,2
826,447,2,302172,676,3,2,4,3,9,2,0,6,3,1,2,0.3333,0,4,2,0,0.3333,2
2481,669,4,4459554,6666,3,2,1,1,4,3,2,14,1,1,11,0.0889,0,2,2,1,0.0889,1
3385,1119,5,2043294,1826,1,3,6,1,9,2,5,18,1,3,12,0.0,1,0,2,1,0.0,2
948,1678,5,714828,426,1,3,1,3,6,0,5,18,0,11,3,0.5,2,5,3,0,0.65,2
3585,675,4,5636250,8350,0,0,4,1,7,1,0,8,2,2,3,0.5,1,1,2,1,0.5,2
4357,727,3,2480524,3412,1,2,5,3,10,2,4,16,0,9,9,0.3444,0,4,2,0,0.3444,2
3957,1270,5,5067300,3990,3,1,6,2,10,0,1,13,0,8,10,0.1778,0,0,0,0,0.0711,0
742,1624,4,1341424,826,1,3,5,3,10,2,3,17,1,7,5,0.7556,0,1,2,0,0.7556,2
4391,1688,4,678576,402,0,0,1,1,4,1,2,12,1,8,8,0.5111,0,0,0,0,0.2044,2
2104,2863,2,7804538,2726,0,0,6,2,10,0,1,6,1,0,11,0.0889,0,1,1,0,0.0622,0
2786,3303,1,9221976,2792,0,2,3,3,8,1,3,10,2,7,9,0.3444,0,0,2,0,0.3444,1
4397,3689,1,17703511,4799,2,3,5,4,11,1,1,7,3,6,4,0.6667,0,2,2,2,0.6667,2
1978,2173,3,1599328,736,3,0,2,4,8,1,0,6,2,13,12,0.0,0,0,2,0,0.0,1
3559,583,4,2218315,3805,2,3,6,1,9,2,0,11,2,6,3,0.5,0,2,2,2,0.5,2
1515,3831,2,16128510,4210,2,2,5,3,10,3,1,8,2,0,1,0.1667,0,2,1,1,0.1167,1
2998,833,4,3325336,3992,3,2,1,2,5,3,0,10,1,1,4,0.6667,0,3,2,2,0.6667,2
2644,3952,4,4224688,1069,1,0,2,2,6,2,5,18,3,9,8,0.5111,0,4,2,0,0.5111,2
3272,1274,4,1448538,1137,2,2,3,2,7,3,4,18,3,11,6,0.8444,2,5,3,0,1.0,2
1608,2950,3,1941100,658,0,3,2,1,5,0,4,17,2,4,1,0.1667,1,5,3,0,0.2167,2
3399,1937,1,4780516,2468,3,3,6,3,11,2,3,11,3,0,2,0.3333,0,1,1,0,0.2333,1
1331,1005,1,703500,700,2,2,5,4,11,1,1,6,2,0,1,0.1667,0,1,1,0,0.1167,1
2758,2832,1,4327296,1528,0,2,6,2,10,1,4,12,2,10,6,0.8444,0,0,2,0,0.8444,2
2637,3049,5,8439632,2768,0,1,6,1,9,0,5,18,2,2,4,0.6667,1,5,3,0,0.8667,2
2376,2862,5,3975318,1389,3,2,6,1,9,3,5,18,1,8,7,0.6778,0,0,0,0,0.2711,2
1309,3018,2,10572054,3503,1,3,1,2,5,0,5,17,0,2,3,0.5,1,4,2,0,0.5,2
3066,3808,3,23125984,6073,2,3,3,4,9,3,1,11,3,0,4,0.6667,0,1,1,0,0.4667,2
3002,1199,4,1133055,945,0,1,6,1,9,1,5,18,3,7,1,0.1667,0,4,3,0,0.2167,2
1907,2684,2,16106684,6001,2,2,3,3,8,1,0,6,2,2,11,0.0889,1,0,2,1,0.0889,1
3984,3423,3,3248427,949,1,1,2,2,6,1,4,15,0,6,9,0.3444,0,1,2,0,0.3444,1
2575,2057,5,4576825,2225,1,3,5,3,10,3,5,18,3,6,3,0.5,0,3,2,2,0.5,2
1835,1429,3,2465025,1725,2,2,3,3,8,1,0,8,3,12,5,0.7556,0,4,2,0,0.7556,2
3101,3762,1,17530920,4660,3,1,3,1,6,3,2,7,1,0,8,0.5111,0,4,2,0,0.5111,1
1440,2214,2,3307716,1494,2,0,5,3,10,2,3,10,3,12,10,0.1778,0,2,2,1,0.1778,1
3696,2009,2,1225490,610,0,1,6,3,11,1,0,5,0,8,8,0.5111,0,0,0,0,0.2044,1
2220,2852,5,4226664,1482,2,2,6,4,12,0,1,14,3,0,12,0.0,0,2,1,1,0.0,2
1612,586,2,341052,582,3,1,4,3,9,0,1,7,3,4,7,0.6778,1,1,2,0,0.6778,2
2502,2310,4,1346730,583,3,0,3,1,6,1,4,16,0,2,11,0.0889,1,0,2,1,0.0889,2
2484,3646,4,8965514,2459,0,1,6,2,10,2,4,17,3,6,5,0.7556,0,2,2,2,0.7556,2
3692,463,5,442165,955,2,2,5,4,11,3,0,12,1,4,5,0.7556,1,1,2,0,0.7556,2
644,2210,2,1407770,637,0,2,6,1,9,1,3,12,1,4,4,0.6667,1,1,2,0,0.6667,2
4006,2888,4,1729912,599,0,3,2,2,6,3,4,18,3,8,7,0.6778,0,0,0,0,0.2711,2
2782,979,3,2115619,2161,1,1,3,1,6,2,4,15,0,7,12,0.0,0,1,2,0,0.0,1
729,2641,4,10387053,3933,3,0,6,3,11,3,4,16,2,8,11,0.0889,0,1,1,0,0.0622,1
4550,705,4,4322355,6131,2,0,3,4,9,0,0,8,2,2,10,0.1778,1,1,2,1,0.1778,1
3178,2857,3,12630797,4421,3,1,3,1,6,2,2,11,3,1,11,0.0889,0,4,2,0,0.0889,1
2677,2019,4,4581111,2269,0,3,2,4,8,0,1,13,3,4,9,0.3444,1,5,3,0,0.4477,2
1860,584,4,700800,1200,1,2,1,4,7,2,1,12,3,6,12,0.0,0,2,2,2,0.0,1
1121,2287,1,8235487,3601,1,3,4,2,8,3,0,5,2,6,2,0.3333,0,0,2,1,0.3333,1
1126,2971,5,18339983,6173,3,3,5,2,9,0,5,18,1,10,2,0.3333,0,4,2,0,0.3333,2
4731,2108,4,3117732,1479,1,1,5,4,11,2,0,9,3,8,9,0.3444,0,5,1,0,0.2411,2
4818,1823,3,1175835,645,0,3,3,2,7,0,5,18,1,8,12,0.0,0,4,1,0,0.0,2
4072,1080,4,1168560,1082,1,0,3,4,9,0,2,12,1,0,1,0.1667,0,4,2,0,0.1667,1
2837,1199,5,9325822,7778,2,3,5,1,8,2,4,18,1,10,4,0.6667,0,4,2,0,0.6667,2
1870,1040,4,7265440,6986,3,2,3,3,8,3,5,18,3,5,1,0.1667,2,5,3,0,0.2167,2
2840,2505,5,10014990,3998,2,0,2,1,5,0,3,16,1,7,9,0.3444,0,0,2,0,0.3444,1
2244,675,1,709425,1051,2,3,6,3,11,2,5,15,2,7,2,0.3333,0,0,2,0,0.3333,1
2758,2372,5,4845996,2043,1,2,4,4,10,2,1,14,1,0,6,0.8444,0,1,1,0,0.5911,2
4906,3199,3,11007759,3441,3,2,6,3,11,2,1,10,1,10,1,0.1667,0,0,2,0,0.1667,1
2507,1141,1,1883791,1651,1,3,3,4,9,0,2,9,3,9,4,0.6667,0,4,2,0,0.6667,2
4234,2052,5,2675808,1304,1,0,1,1,4,3,0,10,0,8,4,0.6667,0,1,1,0,0.4667,1
965,2057,3,3834248,1864,3,1,5,3,10,0,1,9,3,7,4,0.6667,0,1,2,0,0.6667,2
3429,2781,3,20593305,7405,1,3,3,4,9,0,5,18,1,12,11,0.0889,0,0,2,0,0.0889,1
3265,906,5,896940,990,3,1,2,2,6,3,0,11,1,9,2,0.3333,0,0,2,1,0.3333,1
3977,1141,3,764470,670,3,0,4,1,7,0,3,12,1,0,8,0.5111,0,4,2,0,0.5111,2
4986,3991,5,6094257,1527,3,2,2,4,8,3,2,16,2,7,12,0.0,0,0,2,0,0.0,1
4026,958,3,2001262,2089,2,2,5,1,8,3,5,18,1,6,6,0.8444,0,0,2,1,0.8444,2
2755,2715,4,1045275,385,1,1,5,1,8,0,1,11,1,13,2,0.3333,0,4,2,0,0.3333,2
618,1524,2,3457956,2269,2,1,6,1,9,0,1,7,0,1,10,0.1778,0,1,2,0,0.1778,0
1004,1243,5,1005587,809,0,2,5,3,10,1,1,14,3,0,2,0.3333,0,2,1,1,0.2333,2
2371,821,5,3751149,4569,1,0,3,3,8,3,1,12,2,10,7,0.6778,0,0,2,0,0.6778,2
2073,3643,2,2054652,564,0,2,5,3,10,0,2,10,3,10,2,0.3333,0,0,2,0,0.3333,2
1553,828,5,467820,565,2,0,5,4,11,1,2,14,1,6,4,0.6667,0,3,2,2,0.6667,2
2995,428,3,683088,1596,1,3,6,1,9,2,4,17,2,11,3,0.5,2,5,3,0,0.65,2
1156,1559,5,1110008,712,2,3,4,2,8,0,4,18,0,0,1,0.1667,0,2,1,1,0.1167,2
2051,2448,2,7145712,2919,2,3,1,1,4,1,1,9,3,13,10,0.1778,0,4,2,0,0.1778,1
3536,2618,5,929390,355,2,0,6,1,9,1,2,14,1,3,9,0.3444,1,3,2,2,0.3444,2
4806,2584,4,4147320,1605,3,0,6,1,9,3,1,10,3,12,8,0.5111,0,4,2,0,0.5111,2
3076,3740,5,13602380,3637,0,3,2,3,7,1,1,15,1,7,2,0.3333,0,0,2,0,0.3333,1
3782,2184,3,4119024,1886,2,2,5,2,9,2,5,18,1,10,3,0.5,0,0,2,0,0.5,2
4334,3911,3,2487396,636,1,3,4,4,10,2,3,15,2,5,6,0.8444,2,5,3,0,1.0,2
726,1906,5,9074466,4761,1,2,6,2,10,3,3,18,3,9,12,0.0,0,0,2,1,0.0,2
4780,3241,5,28290689,8729,0,0,6,3,11,0,2,14,3,9,9,0.3444,0,4,2,0,0.3444,2
4134,3696,5,9073680,2455,0,2,3,1,6,2,3,18,1,0,11,0.0889,0,1,1,0,0.0622,1
2987,2794,3,4548632,1628,0,0,1,3,6,0,4,14,1,6,2,0.3333,0,2,2,2,0.3333,1
2227,3872,4,7097376,1833,0,1,2,2,6,0,0,9,1,11,3,0.5,2,5,3,0,0.65,2
1978,1648,3,9047520,5490,1,3,4,1,7,0,4,17,2,11,2,0.3333,2,5,3,0,0.4333,2
4153,744,2,713496,959,0,2,3,1,6,2,5,16,2,3,4,0.6667,1,3,2,2,0.6667,2
2062,1825,2,1147925,629,0,0,6,1,9,0,1,6,1,7,1,0.1667,0,0,2,0,0.1667,1
2640,3203,2,3657826,1142,3,3,5,1,8,3,3,13,2,10,4,0.6667,0,2,2,1,0.6667,2
3932,1187,2,658785,555,2,1,5,4,11,0,1,7,0,9,3,0.5,0,1,2,0,0.5,1
1740,2714,3,4263694,1571,0,0,5,4,11,1,4,14,3,4,12,0.0,1,1,2,0,0.0,2
1390,2038,5,874302,429,2,0,2,3,7,1,4,18,2,1,2,0.3333,0,3,2,2,0.3333,2
3684,2057,4,4021435,1955,1,2,3,2,7,1,2,14,1,2,4,0.6667,1,5,3,0,0.8667,2
2090,1293,1,572799,443,3,2,4,3,9,0,2,8,2,1,8,0.5111,0,1,2,0,0.5111,2
710,1413,3,4263021,3017,3,1,4,3,9,3,1,9,0,4,11,0.0889,1,3,2,2,0.0889,1
1513,2662,5,2097656,788,1,0,1,2,5,2,2,14,1,3,4,0.6667,1,3,2,2,0.6667,2
1287,2468,3,3400904,1378,3,2,6,3,11,3,0,8,0,8,10,0.1778,0,1,1,0,0.1245,1
4429,2684,3,2050576,764,0,2,6,3,11,3,3,14,2,1,11,0.0889,0,1,2,0,0.0889,2
982,2656,3,5022496,1891,3,0,3,4,9,3,5,16,2,10,9,0.3444,0,4,2,0,0.3444,2
4299,3110,2,2009060,646,1,1,2,3,7,1,5,15,2,8,8,0.5111,0,0,0,0,0.2044,2
1583,1911,5,1301391,681,3,3,4,1,7,1,4,18,0,0,3,0.5,0,1,1,0,0.35,2
3149,2390,5,6785210,2839,2,2,5,1,8,3,5,18,1,13,3,0.5,0,2,2,1,0.5,2
3244,3916,5,7287676,1861,1,2,2,2,6,0,0,12,2,6,3,0.5,0,1,2,0,0.5,2
3240,1398,1,3306270,2365,0,0,3,1,6,3,4,10,3,6,11,0.0889,0,0,2,1,0.0889,1
3321,1862,5,1969996,1058,1,2,1,2,5,1,0,12,2,6,2,0.3333,0,3,2,2,0.3333,2
2167,2608,4,813696,312,1,0,4,4,10,2,5,18,1,2,1,0.1667,1,1,2,1,0.1667,2
4111,1441,5,1541870,1070,0,0,5,2,9,2,0,10,2,9,9,0.3444,0,0,2,1,0.3444,2
745,2041,2,4737161,2321,0,3,1,4,7,1,1,9,2,3,7,0.6778,1,0,2,1,0.6778,2
3338,3669,4,7154550,1950,3,2,1,2,5,1,0,10,0,2,1,0.1667,1,1,2,1,0.1667,1
1210,973,5,2550233,2621,1,2,6,1,9,3,2,16,0,6,11,0.0889,0,2,2,2,0.0889,1
4968,1717,1,7650952,4456,2,1,6,3,11,3,2,7,0,0,12,0.0,0,2,1,1,0.0,0
778,1296,3,9354528,7218,0,0,4,3,9,3,4,14,1,0,6,0.8444,0,4,2,0,0.8444,2
4560,934,4,4652254,4981,0,2,2,2,6,3,4,18,3,9,5,0.7556,0,4,2,0,0.7556,2
724,1504,5,1046784,696,3,1,1,4,7,1,0,11,1,0,5,0.7556,0,4,2,0,0.7556,2
4518,1467,3,2647935,1805,1,0,4,1,7,2,2,10,0,8,6,0.8444,0,4,1,0,0.5911,2
4391,1757,5,8493338,4834,1,2,3,3,8,2,4,18,1,6,7,0.6778,0,1,2,0,0.6778,2
3241,3514,1,6869870,1955,0,0,4,4,10,1,5,12,2,7,11,0.0889,0,1,2,0,0.0889,1
3768,2521,3,11934414,4734,2,2,3,4,9,1,3,14,3,7,6,0.8444,0,1,2,0,0.8444,2
2065,529,4,2498467,4723,1,2,1,3,6,0,3,16,1,0,7,0.6778,0,0,1,0,0.4745,2
3788,3637,1,2676832,736,0,3,6,4,12,3,0,5,0,2,11,0.0889,1,4,2,0,0.0889,1
3483,3808,1,2181984,573,0,1,6,4,12,3,1,5,2,3,5,0.7556,1,3,2,2,0.7556,2
1095,2548,5,3220672,1264,1,0,6,1,9,0,4,18,2,0,6,0.8444,0,1,1,0,0.5911,2
3876,3550,3,7646700,2154,2,3,3,2,7,0,3,15,1,6,4,0.6667,0,4,2,0,0.6667,2
3457,1186,1,5097428,4298,3,0,1,4,7,3,2,6,2,10,11,0.0889,0,1,2,0,0.0889,1
1669,2749,4,4085014,1486,3,3,6,2,10,0,0,11,0,0,1,0.1667,0,1,1,0,0.1167,1
3805,2335,4,4581270,1962,3,2,6,3,11,0,1,12,1,7,6,0.8444,0,0,2,0,0.8444,2
667,2906,2,10156470,3495,1,3,1,4,7,1,1,9,3,6,8,0.5111,0,1,2,0,0.5111,2
2559,2001,2,12418206,6206,0,2,5,3,10,2,0,6,1,1,9,0.3444,0,4,2,0,0.3444,1
4479,3793,4,4255746,1122,1,3,2,4,8,2,4,18,1,0,12,0.0,0,2,1,1,0.0,1
3722,1494,3,4532796,3034,1,3,5,3,10,2,4,17,3,4,9,0.3444,1,1,2,0,0.3444,2
2316,3764,1,29886160,7940,2,2,6,1,9,0,1,6,0,9,11,0.0889,0,4,2,0,0.0889,1
1146,1030,2,1832370,1779,3,1,6,2,10,3,0,5,1,9,2,0.3333,0,0,2,1,0.3333,1
1470,915,2,2994795,3273,0,1,5,2,9,1,0,5,3,7,2,0.3333,0,0,2,0,0.3333,1
2954,3738,1,6739614,1803,2,3,2,4,8,0,1,7,2,1,9,0.3444,0,4,2,0,0.3444,1
1473,859,5,1635536,1904,1,3,2,1,5,1,5,18,0,1,1,0.1667,0,4,2,0,0.1667,1
1869,1979,4,12410309,6271,1,2,2,2,6,1,0,10,2,9,6,0.8444,0,0,2,1,0.8444,2
669,2504,1,11170344,4461,2,1,4,1,7,3,3,9,3,10,2,0.3333,0,2,2,1,0.3333,1
4465,424,3,1284296,3029,2,1,4,4,10,0,5,17,2,0,1,0.1667,0,1,1,0,0.1167,1
2876,3697,4,3482574,942,2,2,5,2,9,1,1,12,1,4,8,0.5111,1,3,2,2,0.5111,2
1035,576,3,1124928,1953,1,1,4,1,7,1,4,15,3,6,11,0.0889,0,1,2,0,0.0889,1
1902,1674,1,3820068,2282,3,3,5,1,8,1,1,7,0,6,2,0.3333,0,0,2,1,0.3333,1
3263,3338,2,1939378,581,1,2,2,3,7,3,3,12,3,6,11,0.0889,0,1,2,0,0.0889,1
3759,1627,4,3880395,2385,0,3,5,1,8,2,4,18,2,11,8,0.5111,2,5,3,0,0.6644,2
1359,3086,4,21219336,6876,3,2,4,1,7,2,5,18,0,2,9,0.3444,1,0,2,1,0.3444,2
1608,618,5,838008,1356,2,2,6,1,9,3,3,18,3,7,1,0.1667,0,0,2,0,0.1667,2
855,1407,1,987714,702,3,0,5,2,9,3,3,8,1,7,2,0.3333,0,4,3,0,0.4333,1
3265,1788,2,11990328,6706,1,2,6,4,12,1,4,14,0,2,8,0.5111,1,0,2,1,0.5111,2
1254,3125,5,25059375,8019,0,2,3,2,7,1,3,18,1,13,8,0.5111,0,4,2,0,0.5111,2
4281,1843,5,4511664,2448,2,0,5,2,9,0,2,14,2,6,8,0.5111,0,0,2,1,0.5111,2
1033,1630,4,9543650,5855,1,3,4,1,7,3,1,13,1,4,9,0.3444,1,1,2,0,0.3444,2
4357,1593,2,4374378,2746,0,1,6,4,12,1,0,5,2,6,6,0.8444,0,0,2,1,0.8444,1
3029,1390,3,7613030,5477,2,1,1,4,7,2,1,9,3,6,9,0.3444,0,2,2,2,0.3444,2
4091,1106,1,9698514,8769,1,1,2,3,7,0,3,9,0,0,1,0.1667,0,4,2,0,0.1667,1
4526,3717,5,9013725,2425,3,2,4,4,10,2,4,18,0,3,5,0.7556,1,0,2,1,0.7556,2
4757,2867,4,977647,341,3,3,5,4,11,2,0,11,3,0,4,0.6667,0,4,2,0,0.6667,2
4644,630,5,682920,1084,1,1,6,3,11,1,3,17,3,0,1,0.1667,0,4,2,0,0.1667,2
4744,1568,5,4617760,2945,1,0,4,1,7,1,5,18,2,0,10,0.1778,0,2,1,1,0.1245,1
4226,1801,4,3448915,1915,1,2,1,1,4,1,1,12,2,7,12,0.0,0,4,3,0,0.0,1
